,Student_ID,Attendance_Percent,Assignment_Score,Midterm_Score,Final_Exam_Score,Project_Score,Participation_Score,Overall_Score,Status
5435,STU202405436,88.54,93.35,71.8,65.38,65.35,73.25,74.44,Pass
5436,STU202405437,94.82,89.29,45.36,42.26,75.14,79.86,63.33,Pass
5437,STU202405438,90.61,100.0,55.15,48.42,77.65,90.92,71.3,Pass
5438,STU202405439,62.07,88.09,100.0,89.7,59.63,54.61,83.34,Pass
5439,STU202405440,78.82,75.67,63.58,36.58,67.1,76.43,60.32,Pass
5440,STU202405441,88.85,81.3,48.27,45.59,77.57,65.09,61.8,Pass
5441,STU202405442,60.0,56.83,71.38,62.53,76.8,53.59,64.12,Pass
5442,STU202405443,74.86,70.5,58.44,67.81,75.43,73.21,68.29,Pass
5443,STU202405444,89.36,57.52,64.67,88.77,90.6,83.77,75.91,Pass
5444,STU202405445,75.48,93.45,77.74,46.39,90.12,80.24,74.37,Pass
5445,STU202405446,95.12,49.97,74.09,70.64,79.0,86.55,69.01,Pass
5446,STU202405447,73.97,68.31,68.62,62.04,62.42,73.75,66.15,Pass
5447,STU202405448,94.14,56.25,56.97,62.15,82.74,78.33,64.35,Pass
5448,STU202405449,84.52,87.13,35.95,77.93,60.46,75.98,69.02,Pass
5449,STU202405450,74.36,74.55,100.0,68.14,63.37,71.73,75.76,Pass
5450,STU202405451,78.05,71.55,100.0,77.78,68.01,78.06,79.23,Pass
5451,STU202405452,89.76,54.28,68.44,81.36,65.84,74.7,69.01,Pass
5452,STU202405453,76.9,93.39,83.02,80.13,79.54,69.25,82.85,Pass
5453,STU202405454,85.19,58.07,67.42,75.0,81.21,77.19,70.4,Pass
5454,STU202405455,76.07,65.92,54.1,52.29,59.4,75.68,59.47,Pass
5455,STU202405456,90.11,71.94,69.33,78.24,82.12,81.47,75.78,Pass
5456,STU202405457,82.67,80.06,70.54,78.08,74.89,64.53,75.23,Pass
5457,STU202405458,60.0,67.68,94.81,86.14,54.37,61.75,76.05,Pass
5458,STU202405459,80.99,93.55,69.71,90.57,100.0,86.75,88.18,Pass
5459,STU202405460,80.0,72.83,98.68,87.47,72.58,60.67,81.14,Pass
5460,STU202405461,88.1,96.99,65.11,69.17,68.18,92.37,77.48,Pass
5461,STU202405462,83.72,58.2,57.8,54.38,65.46,70.44,59.29,Pass
5462,STU202405463,60.0,79.92,94.81,87.16,64.72,50.82,79.88,Pass
5463,STU202405464,87.66,60.92,93.1,84.36,78.17,72.41,78.12,Pass
5464,STU202405465,85.32,69.66,69.38,74.68,62.61,74.13,70.5,Pass
5465,STU202405466,95.15,52.02,74.16,73.98,73.05,81.43,69.13,Pass
5466,STU202405467,83.94,92.62,73.13,73.54,60.34,74.59,76.35,Pass
5467,STU202405468,91.13,92.61,71.8,63.07,90.65,64.67,76.5,Pass
5468,STU202405469,74.19,90.39,61.31,69.94,77.04,71.37,74.53,Pass
5469,STU202405470,60.0,86.43,100.0,87.2,65.62,69.16,84.53,Pass
5470,STU202405471,86.33,100.0,60.8,57.58,46.27,62.61,67.64,Pass
5471,STU202405472,77.73,75.17,78.01,62.4,60.76,71.13,69.34,Pass
5472,STU202405473,95.12,97.29,71.43,77.9,62.96,72.69,78.69,Pass
5473,STU202405474,67.81,71.85,22.68,48.59,66.81,53.08,52.4,Fail
5474,STU202405475,87.82,81.15,70.12,65.69,94.74,83.81,76.61,Pass
5475,STU202405476,80.89,84.35,62.93,47.43,78.57,87.53,68.44,Pass
5476,STU202405477,83.07,44.81,57.98,77.71,72.83,72.89,64.32,Pass
5477,STU202405478,99.38,70.31,49.3,70.48,79.76,91.1,69.65,Pass
5478,STU202405479,70.08,68.67,100.0,100.0,87.56,44.47,84.75,Pass
5479,STU202405480,87.98,71.63,47.97,31.26,83.85,68.39,56.3,Pass
5480,STU202405481,60.0,61.23,64.55,60.42,85.72,46.41,63.84,Pass
5481,STU202405482,78.84,74.48,58.59,51.32,74.44,79.3,64.83,Pass
5482,STU202405483,78.53,77.35,48.97,32.95,84.49,79.82,59.67,Pass
5483,STU202405484,60.0,56.93,81.82,74.78,38.75,65.14,65.36,Pass
5484,STU202405485,85.14,72.56,76.01,73.6,86.41,78.13,76.2,Pass
5485,STU202405486,80.09,68.28,59.04,59.53,72.17,60.33,63.59,Pass
5486,STU202405487,92.64,90.08,51.43,36.44,66.39,71.95,60.89,Pass
5487,STU202405488,90.28,80.68,77.43,78.83,79.87,98.12,81.1,Pass
5488,STU202405489,94.79,60.46,75.85,56.24,82.65,70.82,66.64,Pass
5489,STU202405490,64.26,86.67,65.39,76.77,100.0,49.92,77.77,Pass
5490,STU202405491,62.27,71.23,93.86,93.22,77.68,57.37,81.94,Pass
5491,STU202405492,81.86,72.95,96.27,87.47,69.15,81.56,82.26,Pass
5492,STU202405493,77.31,58.14,58.85,55.43,74.37,82.01,62.29,Pass
5493,STU202405494,91.7,75.03,100.0,86.72,82.03,82.78,85.36,Pass
5494,STU202405495,78.83,86.17,63.05,55.46,43.88,72.53,64.62,Pass
5495,STU202405496,88.7,68.39,63.28,70.54,78.73,76.88,70.41,Pass
5496,STU202405497,80.34,95.71,80.83,90.45,86.6,68.64,87.08,Pass
5497,STU202405498,72.57,85.55,74.26,85.13,71.95,69.14,79.48,Pass
5498,STU202405499,95.45,59.48,68.59,66.48,72.37,79.45,67.33,Pass
5499,STU202405500,80.77,75.92,33.53,62.05,56.52,87.89,61.57,Pass
5500,STU202405501,91.29,51.35,39.27,52.62,64.44,67.82,52.93,Fail
5501,STU202405502,89.42,57.51,44.89,24.0,65.52,67.22,47.1,Fail
5502,STU202405503,66.95,45.9,68.19,81.52,80.72,60.63,67.74,Pass
5503,STU202405504,73.76,47.91,58.67,62.42,84.54,56.77,60.8,Pass
5504,STU202405505,90.89,67.56,61.2,67.32,93.24,89.04,72.22,Pass
5505,STU202405506,92.42,69.15,62.67,57.84,79.64,83.03,67.42,Pass
5506,STU202405507,98.67,75.41,85.6,92.45,52.56,91.76,80.76,Pass
5507,STU202405508,95.0,58.55,81.93,65.3,92.09,75.56,71.98,Pass
5508,STU202405509,81.02,84.51,60.51,76.31,60.0,58.63,70.98,Pass
5509,STU202405510,64.19,68.79,62.52,50.72,74.79,62.84,62.42,Pass
5510,STU202405511,70.15,76.65,52.46,59.7,64.37,67.9,64.01,Pass
5511,STU202405512,96.23,23.67,61.95,78.75,72.56,92.95,62.11,Pass
5512,STU202405513,85.11,72.05,91.39,97.67,83.45,74.98,85.61,Pass
5513,STU202405514,96.37,83.81,84.54,85.99,78.29,85.96,84.0,Pass
5514,STU202405515,72.76,37.85,74.9,83.35,64.42,74.35,66.55,Pass
5515,STU202405516,79.28,72.49,48.69,65.32,83.7,69.48,66.96,Pass
5516,STU202405517,69.25,60.16,67.05,60.24,99.06,62.4,67.62,Pass
5517,STU202405518,71.45,95.11,61.08,67.88,75.8,55.3,73.26,Pass
5518,STU202405519,60.0,52.69,65.23,67.57,66.92,59.29,62.46,Pass
5519,STU202405520,71.25,100.0,82.23,87.47,86.38,57.29,86.37,Pass
5520,STU202405521,91.38,91.38,87.4,91.38,62.49,87.57,85.87,Pass
5521,STU202405522,82.02,73.7,100.0,85.68,74.28,76.26,82.9,Pass
5522,STU202405523,86.71,50.47,51.84,54.98,68.75,65.45,56.34,Pass
5523,STU202405524,76.44,65.12,90.14,91.7,96.67,62.83,82.6,Pass
5524,STU202405525,86.99,82.29,65.54,62.15,75.49,76.88,71.34,Pass
5525,STU202405526,83.61,73.65,55.15,71.81,67.43,63.2,67.42,Pass
5526,STU202405527,90.1,55.52,100.0,86.72,68.89,82.67,78.5,Pass
5527,STU202405528,65.55,88.61,99.7,78.28,42.41,58.05,77.75,Pass
5528,STU202405529,82.19,70.56,62.94,58.2,70.78,67.7,65.07,Pass
5529,STU202405530,76.54,76.24,55.0,24.01,78.8,85.05,57.59,Pass
5530,STU202405531,84.26,86.92,36.33,46.06,70.56,70.26,60.42,Pass
5531,STU202405532,91.12,85.23,90.58,87.02,61.69,90.11,83.79,Pass
5532,STU202405533,82.71,88.2,31.16,74.32,84.24,83.48,71.56,Pass
5533,STU202405534,86.18,82.48,65.38,56.82,74.92,86.34,70.62,Pass
5534,STU202405535,95.62,61.96,51.92,52.05,100.0,75.18,64.01,Pass
5535,STU202405536,81.23,71.37,93.09,72.84,66.21,69.48,75.19,Pass
5536,STU202405537,93.78,92.24,100.0,75.8,74.83,88.86,85.91,Pass
5537,STU202405538,91.65,51.77,37.33,54.37,72.12,77.69,55.31,Pass
5538,STU202405539,60.0,55.08,69.47,61.99,68.41,52.79,61.8,Pass
5539,STU202405540,91.89,80.12,72.86,60.04,85.5,89.02,74.34,Pass
5540,STU202405541,69.04,70.65,62.81,67.53,74.94,61.9,67.92,Pass
5541,STU202405542,82.19,46.87,56.46,65.49,77.07,81.1,62.33,Pass
5542,STU202405543,80.37,82.48,96.16,74.31,75.77,74.09,80.92,Pass
5543,STU202405544,65.8,78.79,58.59,73.23,86.2,58.7,72.18,Pass
5544,STU202405545,87.06,100.0,100.0,100.0,95.38,53.32,94.64,Pass
5545,STU202405546,87.77,74.91,56.08,67.18,65.07,74.27,67.28,Pass
5546,STU202405547,72.31,100.0,81.89,80.63,73.45,71.69,83.75,Pass
5547,STU202405548,75.3,86.75,83.04,47.36,80.72,61.62,70.77,Pass
5548,STU202405549,73.94,43.77,56.07,48.47,79.97,55.38,54.23,Pass
5549,STU202405550,89.34,72.46,35.99,30.02,86.36,79.49,55.22,Pass
5550,STU202405551,93.28,71.04,52.53,67.68,67.83,74.75,66.22,Pass
5551,STU202405552,91.28,70.66,46.77,64.81,73.04,67.54,64.17,Pass
5552,STU202405553,93.36,59.04,82.83,80.03,86.77,91.45,77.49,Pass
5553,STU202405554,90.33,84.03,61.17,58.69,68.3,79.48,69.04,Pass
5554,STU202405555,82.67,66.84,92.73,77.46,77.02,78.22,77.87,Pass
5555,STU202405556,60.0,89.64,78.31,100.0,63.68,50.43,82.67,Pass
5556,STU202405557,77.24,87.43,64.54,73.31,100.0,67.55,78.51,Pass
5557,STU202405558,90.31,68.42,69.51,65.58,77.02,84.29,70.66,Pass
5558,STU202405559,73.28,62.9,44.11,57.34,91.72,63.31,61.84,Pass
5559,STU202405560,60.0,63.62,64.5,48.33,75.54,38.99,58.54,Pass
5560,STU202405561,80.65,72.4,70.58,74.22,82.98,68.64,73.8,Pass
5561,STU202405562,85.24,76.83,61.08,58.63,79.07,74.0,68.28,Pass
5562,STU202405563,91.08,65.28,57.87,65.78,87.17,84.24,69.13,Pass
5563,STU202405564,92.98,65.78,86.1,65.28,85.79,80.31,74.15,Pass
5564,STU202405565,85.83,76.28,51.02,77.48,71.08,71.14,70.3,Pass
5565,STU202405566,95.0,87.5,78.53,61.5,71.15,76.03,74.31,Pass
5566,STU202405567,82.4,75.65,87.8,73.58,85.77,81.23,79.53,Pass
5567,STU202405568,92.92,71.58,76.91,57.92,99.27,88.97,74.44,Pass
5568,STU202405569,67.58,75.56,46.32,44.08,69.87,50.75,56.93,Pass
5569,STU202405570,85.62,45.06,70.05,65.37,67.16,79.26,62.89,Pass
5570,STU202405571,83.12,68.52,84.08,76.04,59.67,62.07,71.92,Pass
5571,STU202405572,85.45,53.15,62.8,59.79,82.42,82.4,64.39,Pass
5572,STU202405573,69.37,63.82,52.64,62.68,76.51,66.5,63.41,Pass
5573,STU202405574,89.51,58.28,52.01,84.44,75.51,86.31,70.26,Pass
5574,STU202405575,95.87,58.07,73.79,66.94,79.18,86.57,69.89,Pass
5575,STU202405576,78.79,57.22,62.02,56.2,80.08,56.84,61.26,Pass
5576,STU202405577,82.31,100.0,56.87,75.65,76.75,74.77,78.06,Pass
5577,STU202405578,91.05,71.15,30.22,31.76,81.99,88.49,54.51,Pass
5578,STU202405579,88.18,90.07,100.0,100.0,84.54,87.9,93.99,Pass
5579,STU202405580,81.48,83.41,62.34,40.39,84.37,61.4,64.23,Pass
5580,STU202405581,68.7,82.33,82.65,86.61,75.61,58.31,80.27,Pass
5581,STU202405582,82.18,80.16,92.09,68.89,76.98,82.17,78.89,Pass
5582,STU202405583,61.67,100.0,100.0,73.26,64.06,58.96,82.48,Pass
5583,STU202405584,73.87,78.41,80.27,77.9,66.84,73.22,76.37,Pass
5584,STU202405585,90.0,45.29,74.03,80.39,88.71,79.31,71.48,Pass
5585,STU202405586,96.85,69.39,40.1,57.39,64.88,73.19,59.63,Pass
5586,STU202405587,90.98,56.31,31.52,35.67,59.91,82.47,48.31,Fail
5587,STU202405588,72.23,51.0,25.03,50.4,83.42,77.17,53.11,Pass
5588,STU202405589,62.49,78.47,64.95,53.97,82.59,55.53,66.74,Pass
5589,STU202405590,94.73,40.89,50.04,51.99,77.21,81.88,55.59,Pass
5590,STU202405591,83.6,73.63,59.26,53.63,85.18,56.07,64.73,Pass
5591,STU202405592,85.19,47.29,93.87,79.52,52.71,69.87,69.35,Pass
5592,STU202405593,86.32,69.37,77.3,64.88,80.39,76.23,71.95,Pass
5593,STU202405594,67.0,83.65,67.75,67.8,71.13,59.88,71.46,Pass
5594,STU202405595,82.23,62.2,71.52,51.68,70.63,68.48,62.8,Pass
5595,STU202405596,81.96,54.26,55.46,65.35,86.91,63.76,63.68,Pass
5596,STU202405597,93.79,66.89,59.38,54.6,88.78,68.2,65.11,Pass
5597,STU202405598,78.8,81.29,43.11,38.21,66.06,86.35,58.95,Pass
5598,STU202405599,79.28,76.55,81.99,86.58,85.91,77.04,82.1,Pass
5599,STU202405600,76.16,70.93,99.87,100.0,91.98,72.14,88.72,Pass
5600,STU202405601,95.73,59.45,92.51,87.18,74.72,77.76,78.5,Pass
5601,STU202405602,86.93,65.9,68.45,68.94,76.25,69.5,69.23,Pass
5602,STU202405603,75.69,82.35,85.22,71.47,79.98,67.95,77.86,Pass
5603,STU202405604,61.24,69.99,77.8,55.7,63.92,46.96,64.05,Pass
5604,STU202405605,65.79,75.63,71.11,74.59,61.27,62.44,70.94,Pass
5605,STU202405606,70.43,66.6,74.34,50.83,100.0,61.88,67.95,Pass
5606,STU202405607,81.26,55.05,44.27,57.12,72.92,77.51,58.44,Pass
5607,STU202405608,88.32,100.0,59.36,39.85,52.66,64.34,63.16,Pass
5608,STU202405609,92.03,83.76,55.72,60.87,80.2,81.12,70.49,Pass
5609,STU202405610,72.0,76.16,40.79,64.91,83.51,64.14,65.61,Pass
5610,STU202405611,86.79,69.53,78.38,76.41,50.4,79.05,71.45,Pass
5611,STU202405612,97.87,93.33,80.64,86.67,69.11,77.15,83.54,Pass
5612,STU202405613,70.14,60.05,22.38,56.09,85.69,57.13,54.88,Pass
5613,STU202405614,87.83,82.05,67.73,66.12,83.24,64.9,72.87,Pass
5614,STU202405615,71.56,72.57,61.9,84.39,71.78,47.44,71.35,Pass
5615,STU202405616,75.27,68.06,56.76,55.68,62.49,79.36,62.38,Pass
5616,STU202405617,70.03,67.84,38.34,36.24,89.79,80.0,56.97,Pass
5617,STU202405618,65.59,91.59,69.09,54.59,59.77,63.0,68.36,Pass
5618,STU202405619,87.85,43.93,68.34,77.44,100.0,84.8,71.36,Pass
5619,STU202405620,94.68,96.98,61.21,58.8,82.91,74.19,73.98,Pass
5620,STU202405621,64.55,87.36,82.55,69.32,64.05,57.47,74.5,Pass
5621,STU202405622,62.68,72.56,81.77,82.94,71.39,58.41,75.93,Pass
5622,STU202405623,91.98,68.44,34.47,26.96,68.64,75.58,49.94,Fail
5623,STU202405624,68.19,71.84,81.73,100.0,76.7,68.77,82.69,Pass
5624,STU202405625,90.61,79.27,50.79,41.46,74.07,81.77,61.7,Pass
5625,STU202405626,89.82,90.52,63.09,70.24,85.43,82.79,77.41,Pass
5626,STU202405627,87.57,79.26,97.67,90.12,74.87,90.15,86.63,Pass
5627,STU202405628,84.25,76.17,67.22,63.6,73.37,65.37,69.11,Pass
5628,STU202405629,86.09,72.4,86.5,90.22,71.34,65.99,79.76,Pass
5629,STU202405630,71.14,44.35,63.43,72.94,86.11,63.49,64.92,Pass
5630,STU202405631,96.52,47.1,84.85,74.6,90.39,83.77,73.06,Pass
5631,STU202405632,60.64,88.51,67.02,72.73,60.34,65.94,72.99,Pass
5632,STU202405633,87.6,79.09,63.16,36.46,87.39,78.02,64.25,Pass
5633,STU202405634,80.25,84.41,70.21,62.3,92.74,64.25,74.17,Pass
5634,STU202405635,60.0,84.14,47.86,60.35,67.58,41.7,63.02,Pass
5635,STU202405636,87.91,81.2,58.72,52.3,72.68,73.99,66.03,Pass
5636,STU202405637,95.96,85.03,79.0,71.41,72.05,87.49,78.04,Pass
5637,STU202405638,96.65,59.17,83.08,72.62,81.82,75.4,73.01,Pass
5638,STU202405639,84.14,80.49,51.59,35.45,67.51,77.35,58.94,Pass
5639,STU202405640,83.81,78.79,99.01,95.34,89.94,83.74,89.97,Pass
5640,STU202405641,68.58,91.85,100.0,86.55,44.54,48.61,80.47,Pass
5641,STU202405642,85.85,17.71,51.36,41.68,73.73,85.87,46.85,Pass
5642,STU202405643,76.41,100.0,59.79,83.05,71.89,80.88,80.75,Pass
5643,STU202405644,89.7,84.71,67.45,67.74,67.36,67.06,71.8,Pass
5644,STU202405645,87.14,75.84,89.86,81.79,81.23,87.04,82.36,Pass
5645,STU202405646,89.08,57.71,78.31,70.84,75.74,77.5,70.45,Pass
5646,STU202405647,91.06,67.63,62.49,85.36,78.11,81.57,74.89,Pass
5647,STU202405648,71.52,77.2,45.25,63.34,80.4,48.89,64.3,Pass
5648,STU202405649,71.79,97.06,32.78,36.24,98.96,61.29,62.67,Pass
5649,STU202405650,94.13,94.89,73.14,43.96,100.0,78.6,74.4,Pass
5650,STU202405651,60.81,81.28,100.0,93.15,63.17,65.63,84.3,Pass
5651,STU202405652,87.46,82.96,68.07,64.32,60.17,73.11,69.99,Pass
5652,STU202405653,74.05,74.98,75.47,66.01,70.84,60.66,70.34,Pass
5653,STU202405654,83.03,56.76,71.8,66.29,63.92,64.05,64.43,Pass
5654,STU202405655,92.52,60.26,38.5,26.49,80.46,79.4,50.72,Fail
5655,STU202405656,95.53,86.47,96.28,84.41,73.46,82.24,85.44,Pass
5656,STU202405657,95.95,82.6,53.82,54.3,84.33,88.45,69.2,Pass
5657,STU202405658,81.36,62.75,53.6,51.8,73.76,64.15,59.43,Pass
5658,STU202405659,88.74,60.66,76.4,71.64,82.86,70.95,71.46,Pass
5659,STU202405660,90.53,81.7,55.07,76.76,85.29,88.9,76.15,Pass
5660,STU202405661,98.22,67.48,44.54,47.67,64.73,91.72,58.96,Pass
5661,STU202405662,84.14,60.15,85.42,91.27,51.16,81.88,75.37,Pass
5662,STU202405663,84.13,77.13,70.3,69.13,73.37,59.26,71.01,Pass
5663,STU202405664,90.12,82.14,85.27,92.24,68.94,70.32,82.63,Pass
5664,STU202405665,85.29,55.46,61.38,61.1,79.23,76.52,64.01,Pass
5665,STU202405666,85.02,66.92,59.81,50.42,80.56,75.33,63.44,Pass
5666,STU202405667,86.33,82.97,72.55,94.08,67.5,70.26,80.63,Pass
5667,STU202405668,66.41,95.62,74.33,81.8,83.31,67.08,82.51,Pass
5668,STU202405669,88.46,76.38,56.44,76.05,83.14,77.75,73.45,Pass
5669,STU202405670,77.59,64.36,54.29,64.81,60.55,72.8,62.75,Pass
5670,STU202405671,66.22,59.55,84.32,76.36,60.55,58.77,69.62,Pass
5671,STU202405672,89.65,71.97,74.01,81.3,82.18,71.62,76.67,Pass
5672,STU202405673,64.22,71.43,72.95,75.83,64.43,65.17,71.38,Pass
5673,STU202405674,73.35,39.62,32.45,38.11,93.74,69.51,48.84,Pass
5674,STU202405675,95.64,46.56,72.64,74.23,71.17,72.94,66.41,Pass
5675,STU202405676,83.73,37.74,74.7,65.71,85.94,74.35,64.41,Pass
5676,STU202405677,88.92,72.22,62.24,46.96,66.17,74.34,61.95,Pass
5677,STU202405678,93.77,87.79,78.16,71.17,67.16,74.36,76.44,Pass
5678,STU202405679,94.45,85.67,55.53,51.07,55.36,80.42,64.19,Pass
5679,STU202405680,76.18,52.81,74.17,94.73,69.38,64.38,73.3,Pass
5680,STU202405681,86.08,58.25,40.55,36.68,64.63,73.56,50.73,Fail
5681,STU202405682,86.12,52.47,84.28,70.34,55.59,87.35,68.15,Pass
5682,STU202405683,93.35,73.33,54.1,50.62,73.8,84.19,63.83,Pass
5683,STU202405684,79.18,85.88,75.82,79.88,92.65,78.5,82.35,Pass
5684,STU202405685,83.6,89.06,90.38,82.26,65.4,68.94,81.72,Pass
5685,STU202405686,90.73,61.8,85.77,99.36,71.82,73.59,80.55,Pass
5686,STU202405687,82.22,73.66,75.75,88.55,96.04,76.8,82.22,Pass
5687,STU202405688,74.76,60.84,82.79,75.94,80.02,50.55,71.61,Pass
5688,STU202405689,78.72,72.35,94.9,68.94,69.13,62.48,74.36,Pass
5689,STU202405690,84.66,62.49,70.16,71.6,58.89,78.42,67.81,Pass
5690,STU202405691,85.26,63.61,85.46,79.09,68.38,77.14,74.69,Pass
5691,STU202405692,89.88,52.17,46.79,35.16,63.59,74.14,49.9,Fail
5692,STU202405693,73.16,26.91,55.02,55.59,65.39,67.32,50.95,Pass
5693,STU202405694,81.7,66.27,95.12,84.47,69.91,67.52,78.17,Pass
5694,STU202405695,92.45,77.08,63.53,63.64,67.44,89.18,70.1,Pass
5695,STU202405696,91.81,75.06,58.56,48.4,52.86,87.7,61.7,Pass
5696,STU202405697,60.0,49.55,62.86,62.57,73.44,47.66,59.51,Pass
5697,STU202405698,82.94,38.15,55.18,56.71,67.75,64.09,54.16,Pass
5698,STU202405699,70.52,70.8,64.93,69.82,67.4,79.05,69.65,Pass
5699,STU202405700,69.66,54.61,49.12,43.55,74.94,61.33,53.92,Pass
5700,STU202405701,77.97,65.24,57.77,73.73,67.61,77.4,67.87,Pass
5701,STU202405702,82.59,54.46,69.41,72.61,78.06,67.02,67.69,Pass
5702,STU202405703,97.82,48.66,96.3,66.91,73.79,79.4,70.51,Pass
5703,STU202405704,84.67,89.56,67.2,68.56,72.67,71.52,74.45,Pass
5704,STU202405705,80.69,78.9,36.94,47.67,70.76,75.38,59.57,Pass
5705,STU202405706,60.0,71.63,86.11,75.65,62.97,58.82,73.15,Pass
5706,STU202405707,75.91,85.33,82.5,56.87,81.36,55.88,72.69,Pass
5707,STU202405708,92.92,72.26,53.71,53.41,86.31,73.8,65.16,Pass
5708,STU202405709,67.77,66.32,82.21,66.71,66.74,57.37,68.78,Pass
5709,STU202405710,70.49,96.87,65.63,58.99,79.73,63.83,73.38,Pass
5710,STU202405711,62.77,97.85,94.0,92.29,65.74,62.88,87.1,Pass
5711,STU202405712,66.04,56.86,100.0,76.93,57.9,60.47,72.03,Pass
5712,STU202405713,77.94,76.09,75.17,96.41,62.97,58.08,78.23,Pass
5713,STU202405714,72.9,74.16,81.82,100.0,59.62,68.75,80.72,Pass
5714,STU202405715,95.97,84.94,96.85,87.43,92.49,78.88,88.6,Pass
5715,STU202405716,60.0,56.11,85.31,60.77,68.98,66.94,66.36,Pass
5716,STU202405717,92.64,91.14,76.19,55.3,73.61,78.38,73.49,Pass
5717,STU202405718,63.85,58.13,66.03,70.31,84.93,55.35,67.11,Pass
5718,STU202405719,89.6,69.98,47.58,50.77,61.49,73.29,58.8,Pass
5719,STU202405720,78.67,54.95,63.01,54.09,64.57,75.06,59.76,Pass
5720,STU202405721,75.8,63.98,63.75,63.4,64.98,58.56,63.37,Pass
5721,STU202405722,68.15,56.48,68.39,50.45,62.01,55.49,57.78,Pass
5722,STU202405723,96.32,57.68,35.01,74.6,78.44,79.99,63.57,Pass
5723,STU202405724,90.64,83.58,61.51,68.81,94.51,83.15,76.33,Pass
5724,STU202405725,85.54,71.34,63.34,82.65,87.58,75.06,75.94,Pass
5725,STU202405726,91.83,100.0,42.93,62.31,53.11,79.17,68.16,Pass
5726,STU202405727,60.0,68.73,75.31,79.33,81.44,61.6,74.42,Pass
5727,STU202405728,95.8,60.21,84.68,65.13,91.87,74.24,72.73,Pass
5728,STU202405729,96.79,64.14,67.93,34.17,63.47,88.18,58.21,Pass
5729,STU202405730,81.6,69.68,45.65,64.9,56.99,78.59,62.43,Pass
5730,STU202405731,70.21,76.68,66.14,64.91,87.41,76.04,72.59,Pass
5731,STU202405732,76.11,65.99,81.2,100.0,74.07,91.72,83.02,Pass
5732,STU202405733,97.58,52.67,80.57,68.2,78.97,87.69,70.36,Pass
5733,STU202405734,63.74,86.01,67.16,65.57,75.14,67.08,72.59,Pass
5734,STU202405735,79.18,90.28,75.38,66.21,83.55,65.51,76.59,Pass
5735,STU202405736,60.0,65.61,56.57,74.96,79.44,61.92,68.31,Pass
5736,STU202405737,95.15,94.29,81.41,44.84,74.64,96.4,74.14,Pass
5737,STU202405738,60.0,64.43,60.64,66.15,80.98,45.43,64.77,Pass
5738,STU202405739,93.38,87.64,54.24,49.72,84.24,89.65,69.28,Pass
5739,STU202405740,66.93,57.75,85.13,76.99,77.97,66.16,72.87,Pass
5740,STU202405741,86.78,100.0,70.4,85.92,66.99,82.32,83.14,Pass
5741,STU202405742,82.12,45.62,69.48,53.83,76.35,76.32,60.54,Pass
5742,STU202405743,72.17,55.5,77.61,58.49,80.0,54.44,64.39,Pass
5743,STU202405744,86.76,100.0,66.78,87.66,77.26,60.92,82.34,Pass
5744,STU202405745,84.77,46.33,51.23,51.52,83.6,74.89,57.31,Pass
5745,STU202405746,67.56,68.29,63.96,57.0,83.3,51.31,64.59,Pass
5746,STU202405747,88.75,64.07,41.19,43.53,77.37,90.57,57.98,Pass
5747,STU202405748,60.0,72.47,89.1,58.85,70.8,48.97,69.11,Pass
5748,STU202405749,72.22,75.82,48.04,72.53,79.98,73.91,69.71,Pass
5749,STU202405750,87.15,68.42,100.0,100.0,50.68,78.41,82.55,Pass
5750,STU202405751,93.08,83.11,53.8,36.51,94.45,85.93,65.25,Pass
5751,STU202405752,91.91,93.18,79.09,68.36,100.0,72.02,81.82,Pass
5752,STU202405753,88.7,63.28,100.0,66.2,77.63,92.29,76.55,Pass
5753,STU202405754,92.18,45.19,72.7,78.32,74.53,79.39,68.45,Pass
5754,STU202405755,98.14,61.88,62.2,69.52,78.33,100.0,70.52,Pass
5755,STU202405756,82.53,76.5,68.58,54.22,86.67,76.76,69.78,Pass
5756,STU202405757,85.61,74.43,52.42,51.15,92.3,68.99,65.18,Pass
5757,STU202405758,78.57,85.23,31.53,60.17,86.93,74.87,66.19,Pass
5758,STU202405759,79.88,99.95,78.73,70.57,95.38,77.88,84.0,Pass
5759,STU202405760,90.4,75.17,31.53,36.46,85.18,75.29,56.34,Pass
5760,STU202405761,95.7,65.9,43.37,62.66,100.0,85.93,67.54,Pass
5761,STU202405762,84.4,61.1,69.04,67.38,84.74,81.39,70.14,Pass
5762,STU202405763,79.49,69.2,56.12,74.13,72.66,62.75,67.94,Pass
5763,STU202405764,72.42,84.77,76.83,82.61,52.56,60.47,75.27,Pass
5764,STU202405765,81.69,62.94,96.78,90.91,73.77,63.02,79.73,Pass
5765,STU202405766,94.4,80.95,63.39,52.46,77.21,95.42,69.78,Pass
5766,STU202405767,66.88,55.73,57.06,75.24,82.92,58.46,66.2,Pass
5767,STU202405768,77.41,71.72,99.83,84.99,71.46,84.36,82.55,Pass
5768,STU202405769,70.25,48.76,80.3,74.13,74.8,64.31,68.14,Pass
5769,STU202405770,93.17,63.49,84.63,57.75,49.85,62.63,63.86,Pass
5770,STU202405771,80.97,94.17,83.2,66.79,92.59,77.43,81.85,Pass
5771,STU202405772,94.63,75.91,63.56,52.1,92.16,85.27,69.67,Pass
5772,STU202405773,88.2,70.0,61.23,67.88,85.51,74.36,70.37,Pass
5773,STU202405774,82.98,76.06,50.88,66.39,81.2,72.26,68.51,Pass
